timestamp,src_ip,dst_ip,protocol,length
2026-06-03 18:00:07.606968,192.168.1.21,172.64.155.209,TCP,1404
2026-06-03 18:00:07.613541,192.168.1.21,172.64.155.209,TCP,1454
2026-06-03 18:00:07.618854,192.168.1.21,172.64.155.209,TCP,1454
2026-06-03 18:00:07.622797,172.64.155.209,192.168.1.21,TCP,66
2026-06-03 18:00:07.626501,172.64.155.209,192.168.1.21,TCP,66
2026-06-03 18:00:07.630412,172.64.155.209,192.168.1.21,TCP,66
2026-06-03 18:00:07.634028,172.64.155.209,192.168.1.21,TCP,66
2026-06-03 18:00:07.637882,172.64.155.209,192.168.1.21,TCP,66
2026-06-03 18:00:07.641483,172.64.155.209,192.168.1.21,TCP,66
2026-06-03 18:00:07.645112,172.64.155.209,192.168.1.21,TCP,66
2026-06-03 18:00:07.650407,192.168.1.21,172.64.155.209,TCP,1454
2026-06-03 18:00:07.656008,192.168.1.21,172.64.155.209,TCP,1454
2026-06-03 18:00:07.661416,192.168.1.21,172.64.155.209,TCP,1454
2026-06-03 18:00:07.666669,192.168.1.21,172.64.155.209,TCP,1454
2026-06-03 18:00:07.684624,192.168.1.21,172.64.155.209,TCP,1454
2026-06-03 18:00:07.689681,192.168.1.21,172.64.155.209,TCP,1011
2026-06-03 18:00:07.691927,172.64.155.209,192.168.1.21,TCP,66
2026-06-03 18:00:07.694064,172.64.155.209,192.168.1.21,TCP,66
2026-06-03 18:00:07.696077,172.64.155.209,192.168.1.21,TCP,66
2026-06-03 18:00:07.698054,172.64.155.209,192.168.1.21,TCP,66
2026-06-03 18:00:07.700234,172.64.155.209,192.168.1.21,TCP,403
2026-06-03 18:00:07.701941,192.168.1.21,172.64.155.209,TCP,66
2026-06-03 18:00:07.703738,172.64.155.209,192.168.1.21,TCP,113
2026-06-03 18:00:07.705323,192.168.1.21,172.64.155.209,TCP,66
2026-06-03 18:00:07.706897,172.64.155.209,192.168.1.21,TCP,97
2026-06-03 18:00:07.708296,192.168.1.21,172.64.155.209,TCP,66
2026-06-03 18:00:07.709976,172.64.155.209,192.168.1.21,TCP,357
2026-06-03 18:00:07.711433,192.168.1.21,172.64.155.209,TCP,66
2026-06-03 18:00:07.713045,172.64.155.209,192.168.1.21,TCP,113
2026-06-03 18:00:07.714556,192.168.1.21,172.64.155.209,TCP,66
2026-06-03 18:00:07.716225,172.64.155.209,192.168.1.21,TCP,97
2026-06-03 18:00:07.718068,192.168.1.21,172.64.155.209,TCP,66
2026-06-03 18:00:08.318097,172.64.155.209,192.168.1.21,TCP,755
2026-06-03 18:00:08.322507,192.168.1.21,172.64.155.209,TCP,66
2026-06-03 18:00:08.326974,172.64.155.209,192.168.1.21,TCP,111
2026-06-03 18:00:08.331497,192.168.1.21,172.64.155.209,TCP,66
2026-06-03 18:00:08.574707,192.168.1.21,172.64.155.209,TCP,1454
2026-06-03 18:00:08.582069,192.168.1.21,172.64.155.209,TCP,1454
2026-06-03 18:00:08.589105,192.168.1.21,172.64.155.209,TCP,1454
2026-06-03 18:00:08.595677,192.168.1.21,172.64.155.209,TCP,1454
2026-06-03 18:00:08.602799,192.168.1.21,172.64.155.209,TCP,1454
2026-06-03 18:00:08.609512,192.168.1.21,172.64.155.209,TCP,1454
2026-06-03 18:00:08.616317,192.168.1.21,172.64.155.209,TCP,1454
2026-06-03 18:00:08.643623,192.168.1.21,172.64.155.209,TCP,1411
2026-06-03 18:00:08.648254,172.64.155.209,192.168.1.21,TCP,66
2026-06-03 18:00:08.652928,172.64.155.209,192.168.1.21,TCP,66
2026-06-03 18:00:08.660274,192.168.1.21,172.64.155.209,TCP,1454
2026-06-03 18:00:08.666941,192.168.1.21,172.64.155.209,TCP,1454
2026-06-03 18:00:08.673276,192.168.1.21,172.64.155.209,TCP,1454
2026-06-03 18:00:08.679526,192.168.1.21,172.64.155.209,TCP,1454
2026-06-03 18:00:08.685473,192.168.1.21,172.64.155.209,TCP,1454
2026-06-03 18:00:08.691257,192.168.1.21,172.64.155.209,TCP,1454
2026-06-03 18:00:08.694983,172.64.155.209,192.168.1.21,TCP,66
2026-06-03 18:00:08.698081,172.64.155.209,192.168.1.21,TCP,66
2026-06-03 18:00:08.700954,172.64.155.209,192.168.1.21,TCP,66
2026-06-03 18:00:08.703759,172.64.155.209,192.168.1.21,TCP,66
2026-06-03 18:00:08.706269,172.64.155.209,192.168.1.21,TCP,66
2026-06-03 18:00:08.709751,192.168.1.21,172.64.155.209,TCP,1454
2026-06-03 18:00:08.721289,192.168.1.21,172.64.155.209,TCP,1454
2026-06-03 18:00:08.723732,192.168.1.21,172.64.155.209,TCP,1454
2026-06-03 18:00:08.728460,192.168.1.21,172.64.155.209,TCP,1454
2026-06-03 18:00:08.730990,192.168.1.21,172.64.155.209,TCP,1454
2026-06-03 18:00:08.733532,192.168.1.21,172.64.155.209,TCP,1454
2026-06-03 18:00:08.735786,192.168.1.21,172.64.155.209,TCP,1454
2026-06-03 18:00:08.737998,192.168.1.21,172.64.155.209,TCP,1454
2026-06-03 18:00:08.740554,192.168.1.21,172.64.155.209,TCP,1454
2026-06-03 18:00:08.742161,172.64.155.209,192.168.1.21,TCP,66
2026-06-03 18:00:08.743763,172.64.155.209,192.168.1.21,TCP,66
2026-06-03 18:00:08.745511,172.64.155.209,192.168.1.21,TCP,66
2026-06-03 18:00:08.747081,172.64.155.209,192.168.1.21,TCP,66
2026-06-03 18:00:08.749349,192.168.1.21,172.64.155.209,TCP,1454
2026-06-03 18:00:08.758100,192.168.1.21,172.64.155.209,TCP,1454
2026-06-03 18:00:08.760656,192.168.1.21,172.64.155.209,TCP,1454
2026-06-03 18:00:08.762875,192.168.1.21,172.64.155.209,TCP,1454
2026-06-03 18:00:08.768128,192.168.1.21,172.64.155.209,TCP,436
2026-06-03 18:00:08.769729,172.64.155.209,192.168.1.21,TCP,66
2026-06-03 18:00:08.771216,172.64.155.209,192.168.1.21,TCP,66
2026-06-03 18:00:08.772749,172.64.155.209,192.168.1.21,TCP,66
2026-06-03 18:00:08.774327,172.64.155.209,192.168.1.21,TCP,66
2026-06-03 18:00:08.775792,172.64.155.209,192.168.1.21,TCP,66
2026-06-03 18:00:08.777127,172.64.155.209,192.168.1.21,TCP,66
2026-06-03 18:00:08.778728,172.64.155.209,192.168.1.21,TCP,66
2026-06-03 18:00:08.780316,172.64.155.209,192.168.1.21,TCP,66
2026-06-03 18:00:08.782008,172.64.155.209,192.168.1.21,TCP,382
2026-06-03 18:00:08.783893,192.168.1.21,172.64.155.209,TCP,66
2026-06-03 18:00:08.785770,172.64.155.209,192.168.1.21,TCP,113
2026-06-03 18:00:08.787275,192.168.1.21,172.64.155.209,TCP,66
2026-06-03 18:00:08.788744,172.64.155.209,192.168.1.21,TCP,97
2026-06-03 18:00:08.790442,192.168.1.21,172.64.155.209,TCP,66
2026-06-03 18:00:08.792972,172.64.155.209,192.168.1.21,TCP,1883
2026-06-03 18:00:08.794686,192.168.1.21,172.64.155.209,TCP,66
2026-06-03 18:00:08.796165,172.64.155.209,192.168.1.21,TCP,113
2026-06-03 18:00:08.797675,192.168.1.21,172.64.155.209,TCP,66
2026-06-03 18:00:08.799288,172.64.155.209,192.168.1.21,TCP,97
2026-06-03 18:00:08.800869,192.168.1.21,172.64.155.209,TCP,66
2026-06-03 18:00:08.802496,172.64.155.209,192.168.1.21,TCP,399
2026-06-03 18:00:08.803907,192.168.1.21,172.64.155.209,TCP,66
2026-06-03 18:00:08.805731,172.64.155.209,192.168.1.21,TCP,417
2026-06-03 18:00:08.807464,192.168.1.21,172.64.155.209,TCP,66
2026-06-03 18:00:08.809028,172.64.155.209,192.168.1.21,TCP,97
2026-06-03 18:00:08.810503,192.168.1.21,172.64.155.209,TCP,66
2026-06-03 18:00:09.086786,172.64.155.209,192.168.1.21,TCP,97
2026-06-03 18:00:09.093127,192.168.1.21,172.64.155.209,TCP,66
2026-06-03 18:00:10.108412,172.64.148.235,192.168.1.21,TCP,218
2026-06-03 18:00:10.366505,192.168.1.21,172.64.148.235,TCP,66
2026-06-03 18:00:12.158071,172.64.148.235,192.168.1.21,TCP,90
2026-06-03 18:00:12.163213,192.168.1.21,172.64.148.235,TCP,66
2026-06-03 18:00:12.168303,192.168.1.21,172.64.148.235,TCP,94
2026-06-03 18:00:12.173312,172.64.148.235,192.168.1.21,TCP,66
2026-06-03 18:00:12.408203,142.251.220.106,192.168.1.21,UDP,124
2026-06-03 18:00:12.410208,192.168.1.21,142.251.220.106,UDP,75
2026-06-03 18:00:14.462739,192.168.1.21,172.64.155.209,TCP,1454
2026-06-03 18:00:14.469833,192.168.1.21,172.64.155.209,TCP,1454
2026-06-03 18:00:14.476542,192.168.1.21,172.64.155.209,TCP,1454
2026-06-03 18:00:14.483304,192.168.1.21,172.64.155.209,TCP,1454
2026-06-03 18:00:14.489998,192.168.1.21,172.64.155.209,TCP,1454
2026-06-03 18:00:14.496878,192.168.1.21,172.64.155.209,TCP,1454
2026-06-03 18:00:14.503108,192.168.1.21,172.64.155.209,TCP,1454
2026-06-03 18:00:14.509561,192.168.1.21,172.64.155.209,TCP,1454
2026-06-03 18:00:14.515895,192.168.1.21,172.64.155.209,TCP,1454
2026-06-03 18:00:14.522475,192.168.1.21,172.64.155.209,TCP,1454
2026-06-03 18:00:14.526505,172.64.155.209,192.168.1.21,TCP,66
2026-06-03 18:00:14.532662,192.168.1.21,172.64.155.209,TCP,1454
2026-06-03 18:00:14.565027,192.168.1.21,172.64.155.209,TCP,1454
2026-06-03 18:00:14.568672,172.64.155.209,192.168.1.21,TCP,66
2026-06-03 18:00:14.572313,172.64.155.209,192.168.1.21,TCP,66
2026-06-03 18:00:14.577478,192.168.1.21,172.64.155.209,TCP,1454
2026-06-03 18:00:14.581974,192.168.1.21,172.64.155.209,TCP,1454
2026-06-03 18:00:14.589116,192.168.1.21,172.64.155.209,TCP,420
2026-06-03 18:00:14.591410,172.64.155.209,192.168.1.21,TCP,66
2026-06-03 18:00:14.593781,172.64.155.209,192.168.1.21,TCP,66
2026-06-03 18:00:14.595743,172.64.155.209,192.168.1.21,TCP,66
2026-06-03 18:00:14.597657,172.64.155.209,192.168.1.21,TCP,66
2026-06-03 18:00:14.599490,172.64.155.209,192.168.1.21,TCP,66
2026-06-03 18:00:14.601279,172.64.155.209,192.168.1.21,TCP,66
2026-06-03 18:00:14.718902,172.64.155.209,192.168.1.21,TCP,460
2026-06-03 18:00:14.723156,192.168.1.21,172.64.155.209,TCP,66
2026-06-03 18:00:14.727996,172.64.155.209,192.168.1.21,TCP,112
2026-06-03 18:00:14.732428,192.168.1.21,172.64.155.209,TCP,66
2026-06-03 18:00:14.736848,172.64.155.209,192.168.1.21,TCP,97
2026-06-03 18:00:14.741278,192.168.1.21,172.64.155.209,TCP,66
2026-06-03 18:00:14.746577,172.64.155.209,192.168.1.21,TCP,97
2026-06-03 18:00:14.751877,192.168.1.21,172.64.155.209,TCP,78
2026-06-03 18:00:16.512352,192.168.1.21,142.250.205.78,TCP,1454
2026-06-03 18:00:16.518483,192.168.1.21,142.250.205.78,TCP,1454
2026-06-03 18:00:16.530340,192.168.1.21,142.250.205.78,TCP,843
2026-06-03 18:00:16.535179,192.168.1.21,142.250.205.78,TCP,323
2026-06-03 18:00:16.539194,142.250.205.78,192.168.1.21,TCP,66
2026-06-03 18:00:16.543157,142.250.205.78,192.168.1.21,TCP,66
2026-06-03 18:00:16.547106,142.250.205.78,192.168.1.21,TCP,66
2026-06-03 18:00:16.551052,142.250.205.78,192.168.1.21,TCP,66
2026-06-03 18:00:16.555393,142.250.205.78,192.168.1.21,TCP,156
2026-06-03 18:00:16.559534,192.168.1.21,142.250.205.78,TCP,105
2026-06-03 18:00:16.563541,142.250.205.78,192.168.1.21,TCP,66
2026-06-03 18:00:17.020971,192.168.1.21,172.64.148.235,TCP,154
2026-06-03 18:00:17.028742,192.168.1.21,172.64.155.209,TCP,1454
2026-06-03 18:00:17.035109,192.168.1.21,172.64.155.209,TCP,1454
2026-06-03 18:00:17.041983,192.168.1.21,172.64.155.209,TCP,1454
2026-06-03 18:00:17.048811,192.168.1.21,172.64.155.209,TCP,1454
2026-06-03 18:00:17.055220,192.168.1.21,172.64.155.209,TCP,1454
2026-06-03 18:00:17.063045,192.168.1.21,172.64.155.209,TCP,1454
2026-06-03 18:00:17.088645,192.168.1.21,172.64.155.209,TCP,1354
2026-06-03 18:00:17.096830,192.168.1.21,172.64.155.209,TCP,1454
2026-06-03 18:00:17.103602,192.168.1.21,172.64.155.209,TCP,1454
2026-06-03 18:00:17.110709,192.168.1.21,172.64.155.209,TCP,1454
2026-06-03 18:00:17.115513,172.64.155.209,192.168.1.21,TCP,66
2026-06-03 18:00:17.119935,172.64.155.209,192.168.1.21,TCP,66
2026-06-03 18:00:17.124531,172.64.155.209,192.168.1.21,TCP,66
2026-06-03 18:00:17.129332,172.64.155.209,192.168.1.21,TCP,66
2026-06-03 18:00:17.133648,172.64.155.209,192.168.1.21,TCP,66
2026-06-03 18:00:17.137943,172.64.155.209,192.168.1.21,TCP,66
2026-06-03 18:00:17.144889,192.168.1.21,172.64.155.209,TCP,1454
2026-06-03 18:00:17.160155,192.168.1.21,172.64.155.209,TCP,993
2026-06-03 18:00:17.163526,172.64.155.209,192.168.1.21,TCP,66
2026-06-03 18:00:17.166461,172.64.155.209,192.168.1.21,TCP,66
2026-06-03 18:00:17.169310,172.64.148.235,192.168.1.21,TCP,66
2026-06-03 18:00:17.171944,172.64.155.209,192.168.1.21,TCP,66
2026-06-03 18:00:17.174701,172.64.155.209,192.168.1.21,TCP,66
2026-06-03 18:00:17.177146,192.168.1.21,172.64.148.235,TCP,154
2026-06-03 18:00:17.181028,172.64.155.209,192.168.1.21,TCP,1946
2026-06-03 18:00:17.183041,192.168.1.21,172.64.155.209,TCP,66
2026-06-03 18:00:17.185318,172.64.155.209,192.168.1.21,TCP,113
2026-06-03 18:00:17.188054,192.168.1.21,172.64.155.209,TCP,66
2026-06-03 18:00:17.191881,172.64.155.209,192.168.1.21,TCP,97
2026-06-03 18:00:17.193689,192.168.1.21,172.64.155.209,TCP,66
2026-06-03 18:00:17.195243,172.64.148.235,192.168.1.21,TCP,66
2026-06-03 18:00:17.196865,192.168.1.21,172.64.148.235,TCP,154
2026-06-03 18:00:17.198352,172.64.148.235,192.168.1.21,TCP,66
2026-06-03 18:00:17.277135,172.64.148.235,192.168.1.21,TCP,145
2026-06-03 18:00:17.282706,192.168.1.21,172.64.148.235,TCP,66
2026-06-03 18:00:17.287733,172.64.148.235,192.168.1.21,TCP,146
2026-06-03 18:00:17.292098,192.168.1.21,172.64.148.235,TCP,66
2026-06-03 18:00:17.296785,172.64.148.235,192.168.1.21,TCP,146
2026-06-03 18:00:17.300850,192.168.1.21,172.64.148.235,TCP,66
2026-06-03 18:05:59.168134,192.168.1.21,142.251.221.195,TCP,105
2026-06-03 18:05:59.423074,142.251.221.195,192.168.1.21,TCP,66
2026-06-03 18:05:59.428196,142.251.221.195,192.168.1.21,TCP,105
2026-06-03 18:05:59.432372,192.168.1.21,142.251.221.195,TCP,66
2026-06-03 18:06:00.186961,142.251.220.106,192.168.1.21,UDP,124
2026-06-03 18:06:00.189281,192.168.1.21,142.251.220.106,UDP,74
2026-06-03 18:06:04.026224,192.168.1.21,192.168.1.1,UDP,86
2026-06-03 18:06:04.029169,192.168.1.21,192.168.1.1,UDP,86
2026-06-03 18:06:04.031952,192.168.1.1,192.168.1.21,UDP,210
2026-06-03 18:06:04.034227,192.168.1.1,192.168.1.21,UDP,222
2026-06-03 18:06:04.040485,192.168.1.21,151.101.157.91,TCP,74
2026-06-03 18:06:04.046250,151.101.157.91,192.168.1.21,TCP,74
2026-06-03 18:06:04.050901,192.168.1.21,151.101.157.91,TCP,66
2026-06-03 18:06:04.059862,192.168.1.21,151.101.157.91,TCP,1454
2026-06-03 18:06:04.077969,192.168.1.21,151.101.157.91,TCP,1025
2026-06-03 18:06:04.083271,192.168.1.21,151.101.157.91,TCP,164
2026-06-03 18:06:04.087881,151.101.157.91,192.168.1.21,TCP,66
2026-06-03 18:06:04.092299,151.101.157.91,192.168.1.21,TCP,66
2026-06-03 18:06:04.102160,151.101.157.91,192.168.1.21,TCP,1619
2026-06-03 18:06:04.106802,192.168.1.21,151.101.157.91,TCP,66
2026-06-03 18:06:04.111906,192.168.1.21,151.101.157.91,TCP,150
2026-06-03 18:06:04.117113,192.168.1.21,151.101.157.91,TCP,276
2026-06-03 18:06:04.121589,151.101.157.91,192.168.1.21,TCP,66
2026-06-03 18:06:04.126839,192.168.1.21,151.101.157.91,TCP,320
2026-06-03 18:06:04.131153,151.101.157.91,192.168.1.21,TCP,131
2026-06-03 18:06:04.136140,192.168.1.21,151.101.157.91,TCP,97
2026-06-03 18:06:04.140709,151.101.157.91,192.168.1.21,TCP,66
2026-06-03 18:06:04.144957,151.101.157.91,192.168.1.21,TCP,66
2026-06-03 18:06:04.285397,151.101.157.91,192.168.1.21,TCP,66
2026-06-03 18:06:04.289872,151.101.157.91,192.168.1.21,TCP,66
2026-06-03 18:06:04.546184,151.101.157.91,192.168.1.21,TCP,2842
2026-06-03 18:06:04.552428,151.101.157.91,192.168.1.21,TCP,1310
2026-06-03 18:06:04.556600,192.168.1.21,151.101.157.91,TCP,66
2026-06-03 18:06:04.558243,192.168.1.21,192.168.1.1,UDP,100
2026-06-03 18:06:04.560276,192.168.1.1,192.168.1.21,UDP,196
2026-06-03 18:06:04.564703,192.168.1.21,185.125.190.100,TCP,74
2026-06-03 18:06:04.799462,185.125.190.100,192.168.1.21,TCP,74
2026-06-03 18:06:04.803865,192.168.1.21,185.125.190.100,TCP,66
2026-06-03 18:06:04.808638,192.168.1.21,185.125.190.100,TCP,154
2026-06-03 18:06:05.055147,185.125.190.100,192.168.1.21,TCP,251
2026-06-03 18:06:05.059357,192.168.1.21,185.125.190.100,TCP,66
2026-06-03 18:06:05.063662,185.125.190.100,192.168.1.21,TCP,66
2026-06-03 18:06:05.068227,192.168.1.21,185.125.190.100,TCP,66
2026-06-03 18:06:05.072475,185.125.190.100,192.168.1.21,TCP,66
2026-06-03 18:40:32.913708,142.251.157.2,192.168.1.21,UDP,68
2026-06-03 18:40:32.915267,142.251.157.2,192.168.1.21,UDP,68
2026-06-03 18:40:32.916599,142.251.157.2,192.168.1.21,UDP,76
2026-06-03 18:40:32.917845,192.168.1.21,142.251.157.2,UDP,73
2026-06-03 18:40:33.017397,192.168.1.21,192.168.1.1,UDP,90
2026-06-03 18:40:33.019584,192.168.1.21,192.168.1.1,UDP,90
2026-06-03 18:40:33.021183,192.168.1.21,192.168.1.1,UDP,108
2026-06-03 18:40:33.022876,192.168.1.21,192.168.1.1,UDP,98
2026-06-03 18:40:33.024480,192.168.1.21,192.168.1.1,UDP,101
2026-06-03 18:40:33.535590,142.251.157.2,192.168.1.21,UDP,1922
2026-06-03 18:40:33.537089,142.251.157.2,192.168.1.21,UDP,100
2026-06-03 18:40:33.538624,192.168.1.21,142.251.157.2,UDP,78
2026-06-03 18:40:33.541954,142.251.157.2,192.168.1.21,UDP,263
2026-06-03 18:40:33.546811,142.251.157.2,192.168.1.21,UDP,1290
2026-06-03 18:40:33.548039,192.168.1.21,142.251.157.2,UDP,75
2026-06-03 18:40:33.549187,192.168.1.21,142.251.157.2,UDP,73
2026-06-03 18:40:33.550349,192.168.1.21,142.251.157.2,UDP,71
2026-06-03 18:40:33.554191,142.251.157.2,192.168.1.21,UDP,674
2026-06-03 18:40:33.555386,192.168.1.21,142.251.157.2,UDP,77
2026-06-03 18:40:33.784978,192.168.1.21,142.251.157.2,UDP,73
2026-06-03 18:40:33.786677,192.168.1.21,142.251.157.2,UDP,71
2026-06-03 18:40:33.790832,172.64.148.235,192.168.1.21,TCP,90
2026-06-03 18:40:33.795378,192.168.1.21,172.64.148.235,TCP,78
2026-06-03 18:40:33.796751,142.251.157.2,192.168.1.21,UDP,100
2026-06-03 18:40:33.797958,192.168.1.21,142.251.157.2,UDP,79
2026-06-03 18:40:34.040941,192.168.1.21,142.251.157.2,UDP,73
2026-06-03 18:40:34.042752,192.168.1.21,142.251.157.2,UDP,71
2026-06-03 18:40:34.809800,142.251.157.2,192.168.1.21,UDP,67
2026-06-03 18:40:34.811356,192.168.1.21,142.251.157.2,UDP,81
2026-06-03 18:40:34.814198,192.168.1.21,142.251.157.2,UDP,73
2026-06-03 18:40:34.815484,192.168.1.21,142.251.157.2,UDP,71
2026-06-03 18:40:35.072487,192.168.1.21,142.251.221.206,TCP,1454
2026-06-03 18:40:35.078840,192.168.1.21,142.251.221.206,TCP,1454
2026-06-03 18:40:35.091495,192.168.1.21,142.251.221.206,TCP,1105
2026-06-03 18:40:35.096370,142.251.157.2,192.168.1.21,UDP,1290
2026-06-03 18:40:35.097716,192.168.1.21,142.251.157.2,UDP,83
2026-06-03 18:40:35.101837,192.168.1.21,142.251.221.206,TCP,323
2026-06-03 18:40:35.324949,192.168.1.21,142.251.221.206,TCP,323
2026-06-03 18:40:35.839590,192.168.1.21,142.251.221.206,TCP,1454
2026-06-03 18:40:36.602618,192.168.1.21,142.251.157.2,UDP,73
2026-06-03 18:40:36.604883,192.168.1.21,142.251.157.2,UDP,71
2026-06-03 18:40:36.863435,192.168.1.21,142.251.221.206,TCP,1454
2026-06-03 18:40:36.867690,142.251.157.2,192.168.1.21,UDP,674
2026-06-03 18:40:36.868912,192.168.1.21,142.251.157.2,UDP,86
2026-06-03 18:40:38.144352,192.168.1.21,192.168.1.1,UDP,98
2026-06-03 18:40:38.146392,192.168.1.21,192.168.1.1,UDP,90
2026-06-03 18:40:38.147933,192.168.1.21,192.168.1.1,UDP,108
2026-06-03 18:40:38.149430,192.168.1.21,192.168.1.1,UDP,90
2026-06-03 18:40:38.150939,192.168.1.21,192.168.1.1,UDP,101
2026-06-03 18:40:38.655446,192.168.1.21,142.251.221.206,TCP,1454
2026-06-03 18:40:38.908599,142.251.221.206,192.168.1.21,TCP,66
2026-06-03 18:40:38.915275,192.168.1.21,142.251.221.206,TCP,1454
2026-06-03 18:40:38.921495,192.168.1.21,142.251.221.206,TCP,1362
2026-06-03 18:40:39.166093,192.168.1.21,172.64.148.235,TCP,94
2026-06-03 18:40:39.172833,172.64.155.209,192.168.1.21,TCP,701
2026-06-03 18:40:39.177224,192.168.1.21,172.64.155.209,TCP,78
2026-06-03 18:40:39.424205,192.168.1.21,142.251.221.206,TCP,1454
2026-06-03 18:40:39.931296,142.251.157.2,192.168.1.21,UDP,114
2026-06-03 18:40:39.933204,192.168.1.21,142.251.157.2,UDP,120
2026-06-03 18:40:39.938069,142.250.205.138,192.168.1.21,TCP,151
2026-06-03 18:40:39.942283,192.168.1.21,142.250.205.138,TCP,66
2026-06-03 18:40:40.191414,192.168.1.21,142.251.221.206,TCP,1454
2026-06-03 18:40:40.700290,142.250.205.138,192.168.1.21,TCP,151
2026-06-03 18:40:40.704741,192.168.1.21,142.250.205.138,TCP,78
2026-06-03 18:40:41.980494,192.168.1.21,142.251.221.206,TCP,1454
2026-06-03 18:40:42.235931,142.250.205.138,192.168.1.21,TCP,151
2026-06-03 18:40:42.240708,192.168.1.21,142.250.205.138,TCP,78
2026-06-03 18:40:43.262777,192.168.1.21,192.168.1.1,UDP,90
2026-06-03 18:40:43.264823,192.168.1.21,192.168.1.1,UDP,98
2026-06-03 18:40:43.266207,192.168.1.21,192.168.1.1,UDP,108
2026-06-03 18:40:43.267563,192.168.1.21,192.168.1.1,UDP,90
2026-06-03 18:40:43.269346,192.168.1.21,192.168.1.1,UDP,101
2026-06-03 18:40:44.028713,172.64.148.235,192.168.1.21,TCP,90
2026-06-03 18:40:44.034593,192.168.1.21,172.64.148.235,TCP,78
2026-06-03 18:54:32.689978,192.168.1.21,192.168.1.1,UDP,100
2026-06-03 18:54:32.692712,192.168.1.1,192.168.1.21,UDP,268
2026-06-03 18:54:34.877510,142.250.205.138,192.168.1.21,TCP,151
2026-06-03 18:54:34.882515,192.168.1.21,142.250.205.138,TCP,66
2026-06-03 18:54:34.889997,192.168.1.21,142.251.43.206,TCP,1454
2026-06-03 18:54:34.896095,192.168.1.21,142.251.43.206,TCP,1454
2026-06-03 18:54:34.908470,192.168.1.21,142.251.43.206,TCP,1104
2026-06-03 18:54:34.914501,192.168.1.21,142.251.43.206,TCP,323
2026-06-03 18:54:34.918657,142.251.43.206,192.168.1.21,TCP,66
2026-06-03 18:54:34.922559,142.251.43.206,192.168.1.21,TCP,66
2026-06-03 18:54:34.926246,142.251.43.206,192.168.1.21,TCP,66
2026-06-03 18:54:35.133953,142.251.43.206,192.168.1.21,TCP,136
2026-06-03 18:54:35.139031,142.251.43.206,192.168.1.21,TCP,97
2026-06-03 18:54:35.142906,142.251.43.206,192.168.1.21,TCP,105
2026-06-03 18:54:35.146665,192.168.1.21,142.251.43.206,TCP,66
2026-06-03 18:54:35.150927,192.168.1.21,142.251.43.206,TCP,105
2026-06-03 18:54:35.154638,142.251.43.206,192.168.1.21,TCP,66
2026-06-03 18:54:41.275818,192.168.1.21,192.178.211.84,TCP,105
2026-06-03 18:54:41.533111,192.178.211.84,192.168.1.21,TCP,66
2026-06-03 18:54:41.537917,192.178.211.84,192.168.1.21,TCP,105
2026-06-03 18:54:41.541627,192.168.1.21,192.178.211.84,TCP,66
2026-06-03 18:54:46.140171,192.168.1.21,192.168.1.1,UDP,90
2026-06-03 18:54:46.142097,192.168.1.21,192.168.1.1,UDP,90
2026-06-03 18:54:46.143782,192.168.1.21,192.168.1.1,UDP,90
2026-06-03 18:54:46.145443,192.168.1.21,192.168.1.1,UDP,90
2026-06-03 18:54:46.147545,192.168.1.1,192.168.1.21,UDP,213
2026-06-03 18:54:46.149131,192.168.1.21,192.168.1.1,UDP,90
2026-06-03 18:54:46.151363,192.168.1.1,192.168.1.21,UDP,172
2026-06-03 18:54:46.153565,192.168.1.1,192.168.1.21,UDP,287
2026-06-03 18:54:46.155739,192.168.1.21,192.168.1.1,UDP,100
2026-06-03 18:54:46.158202,192.168.1.1,192.168.1.21,UDP,259
2026-06-03 18:54:46.162490,192.168.1.21,13.107.5.93,TCP,74
2026-06-03 18:54:46.164166,192.168.1.1,192.168.1.21,UDP,160
2026-06-03 18:54:46.166310,192.168.1.1,192.168.1.21,UDP,150
2026-06-03 18:54:46.170714,192.168.1.21,13.107.246.68,TCP,74
2026-06-03 18:54:46.175066,13.107.246.68,192.168.1.21,TCP,74
2026-06-03 18:54:46.179009,192.168.1.21,13.107.246.68,TCP,66
2026-06-03 18:54:46.182947,13.107.5.93,192.168.1.21,TCP,66
2026-06-03 18:54:46.186359,192.168.1.21,13.107.5.93,TCP,54
2026-06-03 18:54:46.194029,192.168.1.21,13.107.246.68,TCP,1454
2026-06-03 18:54:46.209551,192.168.1.21,13.107.246.68,TCP,710
2026-06-03 18:54:46.216594,192.168.1.21,13.107.5.93,TCP,1454
2026-06-03 18:54:46.231739,192.168.1.21,13.107.5.93,TCP,866
2026-06-03 18:54:46.235805,13.107.246.68,192.168.1.21,TCP,66
2026-06-03 18:54:46.239762,13.107.246.68,192.168.1.21,TCP,66
2026-06-03 18:54:46.245256,13.107.246.68,192.168.1.21,TCP,165
2026-06-03 18:54:46.249039,192.168.1.21,13.107.246.68,TCP,66
2026-06-03 18:54:46.252689,13.107.5.93,192.168.1.21,TCP,54
2026-06-03 18:54:46.256345,13.107.5.93,192.168.1.21,TCP,54
2026-06-03 18:54:46.267292,192.168.1.21,13.107.246.68,TCP,912
2026-06-03 18:54:46.272971,13.107.5.93,192.168.1.21,TCP,153
2026-06-03 18:54:46.276824,192.168.1.21,13.107.5.93,TCP,54
2026-06-03 18:54:46.287958,192.168.1.21,13.107.5.93,TCP,1112
